segment_path,target_label,source,original_file,split,start_sec,end_sec,feature_path
data\segments\esc50\4-156993-A-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-156993-A-19.wav,val,1.0,3.0,data\features\esc50\4-156993-A-19_seg01.npy
data\segments\esc50\4-156993-A-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-156993-A-19.wav,val,2.0,4.0,data\features\esc50\4-156993-A-19_seg02.npy
data\segments\esc50\4-156993-A-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-156993-A-19.wav,val,3.0,5.0,data\features\esc50\4-156993-A-19_seg03.npy
data\segments\esc50\4-160999-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\4-160999-A-10.wav,val,0.0,2.0,data\features\esc50\4-160999-A-10_seg00.npy
data\segments\esc50\4-160999-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\4-160999-A-10.wav,val,1.0,3.0,data\features\esc50\4-160999-A-10_seg01.npy
data\segments\esc50\4-160999-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\4-160999-A-10.wav,val,2.0,4.0,data\features\esc50\4-160999-A-10_seg02.npy
data\segments\esc50\4-160999-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\4-160999-A-10.wav,val,3.0,5.0,data\features\esc50\4-160999-A-10_seg03.npy
data\segments\esc50\4-161099-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161099-A-47.wav,val,0.0,2.0,data\features\esc50\4-161099-A-47_seg00.npy
data\segments\esc50\4-161099-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161099-A-47.wav,val,1.0,3.0,data\features\esc50\4-161099-A-47_seg01.npy
data\segments\esc50\4-161099-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161099-A-47.wav,val,2.0,4.0,data\features\esc50\4-161099-A-47_seg02.npy
data\segments\esc50\4-161099-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161099-A-47.wav,val,3.0,5.0,data\features\esc50\4-161099-A-47_seg03.npy
data\segments\esc50\4-161099-B-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161099-B-47.wav,val,0.0,2.0,data\features\esc50\4-161099-B-47_seg00.npy
data\segments\esc50\4-161099-B-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161099-B-47.wav,val,1.0,3.0,data\features\esc50\4-161099-B-47_seg01.npy
data\segments\esc50\4-161099-B-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161099-B-47.wav,val,2.0,4.0,data\features\esc50\4-161099-B-47_seg02.npy
data\segments\esc50\4-161099-B-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161099-B-47.wav,val,3.0,5.0,data\features\esc50\4-161099-B-47_seg03.npy
data\segments\esc50\4-161100-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161100-A-47.wav,val,0.0,2.0,data\features\esc50\4-161100-A-47_seg00.npy
data\segments\esc50\4-161100-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161100-A-47.wav,val,1.0,3.0,data\features\esc50\4-161100-A-47_seg01.npy
data\segments\esc50\4-161100-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161100-A-47.wav,val,2.0,4.0,data\features\esc50\4-161100-A-47_seg02.npy
data\segments\esc50\4-161100-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161100-A-47.wav,val,3.0,5.0,data\features\esc50\4-161100-A-47_seg03.npy
data\segments\esc50\4-161103-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161103-A-47.wav,val,0.0,2.0,data\features\esc50\4-161103-A-47_seg00.npy
data\segments\esc50\4-161103-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161103-A-47.wav,val,1.0,3.0,data\features\esc50\4-161103-A-47_seg01.npy
data\segments\esc50\4-161103-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161103-A-47.wav,val,2.0,4.0,data\features\esc50\4-161103-A-47_seg02.npy
data\segments\esc50\4-161103-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161103-A-47.wav,val,3.0,5.0,data\features\esc50\4-161103-A-47_seg03.npy
data\segments\esc50\4-161105-A-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161105-A-47.wav,val,0.0,2.0,data\features\esc50\4-161105-A-47_seg00.npy
data\segments\esc50\4-161105-A-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161105-A-47.wav,val,1.0,3.0,data\features\esc50\4-161105-A-47_seg01.npy
data\segments\esc50\4-161105-A-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161105-A-47.wav,val,2.0,4.0,data\features\esc50\4-161105-A-47_seg02.npy
data\segments\esc50\4-161105-A-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161105-A-47.wav,val,3.0,5.0,data\features\esc50\4-161105-A-47_seg03.npy
data\segments\esc50\4-161105-B-47_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161105-B-47.wav,val,0.0,2.0,data\features\esc50\4-161105-B-47_seg00.npy
data\segments\esc50\4-161105-B-47_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161105-B-47.wav,val,1.0,3.0,data\features\esc50\4-161105-B-47_seg01.npy
data\segments\esc50\4-161105-B-47_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161105-B-47.wav,val,2.0,4.0,data\features\esc50\4-161105-B-47_seg02.npy
data\segments\esc50\4-161105-B-47_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161105-B-47.wav,val,3.0,5.0,data\features\esc50\4-161105-B-47_seg03.npy
data\segments\esc50\4-161127-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\4-161127-A-10.wav,val,0.0,2.0,data\features\esc50\4-161127-A-10_seg00.npy
data\segments\esc50\4-161127-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\4-161127-A-10.wav,val,1.0,3.0,data\features\esc50\4-161127-A-10_seg01.npy
data\segments\esc50\4-161127-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\4-161127-A-10.wav,val,2.0,4.0,data\features\esc50\4-161127-A-10_seg02.npy
data\segments\esc50\4-161127-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\4-161127-A-10.wav,val,3.0,5.0,data\features\esc50\4-161127-A-10_seg03.npy
data\segments\esc50\4-161519-A-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-161519-A-19.wav,val,0.0,2.0,data\features\esc50\4-161519-A-19_seg00.npy
data\segments\esc50\4-161519-A-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-161519-A-19.wav,val,1.0,3.0,data\features\esc50\4-161519-A-19_seg01.npy
data\segments\esc50\4-161519-A-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-161519-A-19.wav,val,2.0,4.0,data\features\esc50\4-161519-A-19_seg02.npy
data\segments\esc50\4-161519-A-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-161519-A-19.wav,val,3.0,5.0,data\features\esc50\4-161519-A-19_seg03.npy
data\segments\esc50\4-161579-A-40_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161579-A-40.wav,val,0.0,2.0,data\features\esc50\4-161579-A-40_seg00.npy
data\segments\esc50\4-161579-A-40_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161579-A-40.wav,val,1.0,3.0,data\features\esc50\4-161579-A-40_seg01.npy
data\segments\esc50\4-161579-A-40_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161579-A-40.wav,val,2.0,4.0,data\features\esc50\4-161579-A-40_seg02.npy
data\segments\esc50\4-161579-A-40_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161579-A-40.wav,val,3.0,5.0,data\features\esc50\4-161579-A-40_seg03.npy
data\segments\esc50\4-161579-B-40_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161579-B-40.wav,val,0.0,2.0,data\features\esc50\4-161579-B-40_seg00.npy
data\segments\esc50\4-161579-B-40_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161579-B-40.wav,val,1.0,3.0,data\features\esc50\4-161579-B-40_seg01.npy
data\segments\esc50\4-161579-B-40_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161579-B-40.wav,val,2.0,4.0,data\features\esc50\4-161579-B-40_seg02.npy
data\segments\esc50\4-161579-B-40_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-161579-B-40.wav,val,3.0,5.0,data\features\esc50\4-161579-B-40_seg03.npy
data\segments\esc50\4-163264-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\4-163264-A-10.wav,val,0.0,2.0,data\features\esc50\4-163264-A-10_seg00.npy
data\segments\esc50\4-163264-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\4-163264-A-10.wav,val,1.0,3.0,data\features\esc50\4-163264-A-10_seg01.npy
data\segments\esc50\4-163264-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\4-163264-A-10.wav,val,2.0,4.0,data\features\esc50\4-163264-A-10_seg02.npy
data\segments\esc50\4-163264-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\4-163264-A-10.wav,val,3.0,5.0,data\features\esc50\4-163264-A-10_seg03.npy
data\segments\esc50\4-163606-A-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163606-A-16.wav,val,0.0,2.0,data\features\esc50\4-163606-A-16_seg00.npy
data\segments\esc50\4-163606-A-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163606-A-16.wav,val,1.0,3.0,data\features\esc50\4-163606-A-16_seg01.npy
data\segments\esc50\4-163606-A-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163606-A-16.wav,val,2.0,4.0,data\features\esc50\4-163606-A-16_seg02.npy
data\segments\esc50\4-163606-A-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163606-A-16.wav,val,3.0,5.0,data\features\esc50\4-163606-A-16_seg03.npy
data\segments\esc50\4-163608-B-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163608-B-16.wav,val,0.0,2.0,data\features\esc50\4-163608-B-16_seg00.npy
data\segments\esc50\4-163608-B-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163608-B-16.wav,val,1.0,3.0,data\features\esc50\4-163608-B-16_seg01.npy
data\segments\esc50\4-163608-B-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163608-B-16.wav,val,2.0,4.0,data\features\esc50\4-163608-B-16_seg02.npy
data\segments\esc50\4-163608-B-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163608-B-16.wav,val,3.0,5.0,data\features\esc50\4-163608-B-16_seg03.npy
data\segments\esc50\4-163609-A-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163609-A-16.wav,val,0.0,2.0,data\features\esc50\4-163609-A-16_seg00.npy
data\segments\esc50\4-163609-A-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163609-A-16.wav,val,1.0,3.0,data\features\esc50\4-163609-A-16_seg01.npy
data\segments\esc50\4-163609-A-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163609-A-16.wav,val,2.0,4.0,data\features\esc50\4-163609-A-16_seg02.npy
data\segments\esc50\4-163609-A-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163609-A-16.wav,val,3.0,5.0,data\features\esc50\4-163609-A-16_seg03.npy
data\segments\esc50\4-163609-B-16_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163609-B-16.wav,val,0.0,2.0,data\features\esc50\4-163609-B-16_seg00.npy
data\segments\esc50\4-163609-B-16_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163609-B-16.wav,val,1.0,3.0,data\features\esc50\4-163609-B-16_seg01.npy
data\segments\esc50\4-163609-B-16_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163609-B-16.wav,val,2.0,4.0,data\features\esc50\4-163609-B-16_seg02.npy
data\segments\esc50\4-163609-B-16_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-163609-B-16.wav,val,3.0,5.0,data\features\esc50\4-163609-B-16_seg03.npy
data\segments\esc50\4-164206-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\4-164206-A-10.wav,val,0.0,2.0,data\features\esc50\4-164206-A-10_seg00.npy
data\segments\esc50\4-164206-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\4-164206-A-10.wav,val,1.0,3.0,data\features\esc50\4-164206-A-10_seg01.npy
data\segments\esc50\4-164206-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\4-164206-A-10.wav,val,2.0,4.0,data\features\esc50\4-164206-A-10_seg02.npy
data\segments\esc50\4-164206-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\4-164206-A-10.wav,val,3.0,5.0,data\features\esc50\4-164206-A-10_seg03.npy
data\segments\esc50\4-164661-A-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\4-164661-A-12.wav,val,0.0,2.0,data\features\esc50\4-164661-A-12_seg00.npy
data\segments\esc50\4-164661-A-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\4-164661-A-12.wav,val,1.0,3.0,data\features\esc50\4-164661-A-12_seg01.npy
data\segments\esc50\4-164661-A-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\4-164661-A-12.wav,val,2.0,4.0,data\features\esc50\4-164661-A-12_seg02.npy
data\segments\esc50\4-164661-A-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\4-164661-A-12.wav,val,3.0,5.0,data\features\esc50\4-164661-A-12_seg03.npy
data\segments\esc50\4-164661-B-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\4-164661-B-12.wav,val,0.0,2.0,data\features\esc50\4-164661-B-12_seg00.npy
data\segments\esc50\4-164661-B-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\4-164661-B-12.wav,val,1.0,3.0,data\features\esc50\4-164661-B-12_seg01.npy
data\segments\esc50\4-164661-B-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\4-164661-B-12.wav,val,2.0,4.0,data\features\esc50\4-164661-B-12_seg02.npy
data\segments\esc50\4-164661-B-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\4-164661-B-12.wav,val,3.0,5.0,data\features\esc50\4-164661-B-12_seg03.npy
data\segments\esc50\4-165606-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165606-A-45.wav,val,0.0,2.0,data\features\esc50\4-165606-A-45_seg00.npy
data\segments\esc50\4-165606-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165606-A-45.wav,val,1.0,3.0,data\features\esc50\4-165606-A-45_seg01.npy
data\segments\esc50\4-165606-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165606-A-45.wav,val,2.0,4.0,data\features\esc50\4-165606-A-45_seg02.npy
data\segments\esc50\4-165606-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165606-A-45.wav,val,3.0,5.0,data\features\esc50\4-165606-A-45_seg03.npy
data\segments\esc50\4-165791-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165791-A-45.wav,val,0.0,2.0,data\features\esc50\4-165791-A-45_seg00.npy
data\segments\esc50\4-165791-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165791-A-45.wav,val,1.0,3.0,data\features\esc50\4-165791-A-45_seg01.npy
data\segments\esc50\4-165791-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165791-A-45.wav,val,2.0,4.0,data\features\esc50\4-165791-A-45_seg02.npy
data\segments\esc50\4-165791-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165791-A-45.wav,val,3.0,5.0,data\features\esc50\4-165791-A-45_seg03.npy
data\segments\esc50\4-165791-B-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165791-B-45.wav,val,0.0,2.0,data\features\esc50\4-165791-B-45_seg00.npy
data\segments\esc50\4-165791-B-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165791-B-45.wav,val,1.0,3.0,data\features\esc50\4-165791-B-45_seg01.npy
data\segments\esc50\4-165791-B-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165791-B-45.wav,val,2.0,4.0,data\features\esc50\4-165791-B-45_seg02.npy
data\segments\esc50\4-165791-B-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165791-B-45.wav,val,3.0,5.0,data\features\esc50\4-165791-B-45_seg03.npy
data\segments\esc50\4-165813-A-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-165813-A-19.wav,val,0.0,2.0,data\features\esc50\4-165813-A-19_seg00.npy
data\segments\esc50\4-165813-A-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-165813-A-19.wav,val,1.0,3.0,data\features\esc50\4-165813-A-19_seg01.npy
data\segments\esc50\4-165813-A-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-165813-A-19.wav,val,2.0,4.0,data\features\esc50\4-165813-A-19_seg02.npy
data\segments\esc50\4-165813-A-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-165813-A-19.wav,val,3.0,5.0,data\features\esc50\4-165813-A-19_seg03.npy
data\segments\esc50\4-165813-B-19_seg00.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-165813-B-19.wav,val,0.0,2.0,data\features\esc50\4-165813-B-19_seg00.npy
data\segments\esc50\4-165813-B-19_seg01.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-165813-B-19.wav,val,1.0,3.0,data\features\esc50\4-165813-B-19_seg01.npy
data\segments\esc50\4-165813-B-19_seg02.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-165813-B-19.wav,val,2.0,4.0,data\features\esc50\4-165813-B-19_seg02.npy
data\segments\esc50\4-165813-B-19_seg03.wav,Thunder,ESC-50,data\standardized_wav\esc50\4-165813-B-19.wav,val,3.0,5.0,data\features\esc50\4-165813-B-19_seg03.npy
data\segments\esc50\4-165845-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165845-A-45.wav,val,0.0,2.0,data\features\esc50\4-165845-A-45_seg00.npy
data\segments\esc50\4-165845-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165845-A-45.wav,val,1.0,3.0,data\features\esc50\4-165845-A-45_seg01.npy
data\segments\esc50\4-165845-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165845-A-45.wav,val,2.0,4.0,data\features\esc50\4-165845-A-45_seg02.npy
data\segments\esc50\4-165845-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165845-A-45.wav,val,3.0,5.0,data\features\esc50\4-165845-A-45_seg03.npy
data\segments\esc50\4-165845-B-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165845-B-45.wav,val,0.0,2.0,data\features\esc50\4-165845-B-45_seg00.npy
data\segments\esc50\4-165845-B-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165845-B-45.wav,val,1.0,3.0,data\features\esc50\4-165845-B-45_seg01.npy
data\segments\esc50\4-165845-B-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165845-B-45.wav,val,2.0,4.0,data\features\esc50\4-165845-B-45_seg02.npy
data\segments\esc50\4-165845-B-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165845-B-45.wav,val,3.0,5.0,data\features\esc50\4-165845-B-45_seg03.npy
data\segments\esc50\4-165933-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165933-A-45.wav,val,0.0,2.0,data\features\esc50\4-165933-A-45_seg00.npy
data\segments\esc50\4-165933-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165933-A-45.wav,val,1.0,3.0,data\features\esc50\4-165933-A-45_seg01.npy
data\segments\esc50\4-165933-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165933-A-45.wav,val,2.0,4.0,data\features\esc50\4-165933-A-45_seg02.npy
data\segments\esc50\4-165933-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-165933-A-45.wav,val,3.0,5.0,data\features\esc50\4-165933-A-45_seg03.npy
data\segments\esc50\4-166661-A-10_seg00.wav,Water,ESC-50,data\standardized_wav\esc50\4-166661-A-10.wav,val,0.0,2.0,data\features\esc50\4-166661-A-10_seg00.npy
data\segments\esc50\4-166661-A-10_seg01.wav,Water,ESC-50,data\standardized_wav\esc50\4-166661-A-10.wav,val,1.0,3.0,data\features\esc50\4-166661-A-10_seg01.npy
data\segments\esc50\4-166661-A-10_seg02.wav,Water,ESC-50,data\standardized_wav\esc50\4-166661-A-10.wav,val,2.0,4.0,data\features\esc50\4-166661-A-10_seg02.npy
data\segments\esc50\4-166661-A-10_seg03.wav,Water,ESC-50,data\standardized_wav\esc50\4-166661-A-10.wav,val,3.0,5.0,data\features\esc50\4-166661-A-10_seg03.npy
data\segments\esc50\4-168446-A-45_seg00.wav,Negative,ESC-50,data\standardized_wav\esc50\4-168446-A-45.wav,val,0.0,2.0,data\features\esc50\4-168446-A-45_seg00.npy
data\segments\esc50\4-168446-A-45_seg01.wav,Negative,ESC-50,data\standardized_wav\esc50\4-168446-A-45.wav,val,1.0,3.0,data\features\esc50\4-168446-A-45_seg01.npy
data\segments\esc50\4-168446-A-45_seg02.wav,Negative,ESC-50,data\standardized_wav\esc50\4-168446-A-45.wav,val,2.0,4.0,data\features\esc50\4-168446-A-45_seg02.npy
data\segments\esc50\4-168446-A-45_seg03.wav,Negative,ESC-50,data\standardized_wav\esc50\4-168446-A-45.wav,val,3.0,5.0,data\features\esc50\4-168446-A-45_seg03.npy
data\segments\esc50\4-170247-A-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\4-170247-A-12.wav,val,0.0,2.0,data\features\esc50\4-170247-A-12_seg00.npy
data\segments\esc50\4-170247-A-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\4-170247-A-12.wav,val,1.0,3.0,data\features\esc50\4-170247-A-12_seg01.npy
data\segments\esc50\4-170247-A-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\4-170247-A-12.wav,val,2.0,4.0,data\features\esc50\4-170247-A-12_seg02.npy
data\segments\esc50\4-170247-A-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\4-170247-A-12.wav,val,3.0,5.0,data\features\esc50\4-170247-A-12_seg03.npy
data\segments\esc50\4-170247-B-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\4-170247-B-12.wav,val,0.0,2.0,data\features\esc50\4-170247-B-12_seg00.npy
data\segments\esc50\4-170247-B-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\4-170247-B-12.wav,val,1.0,3.0,data\features\esc50\4-170247-B-12_seg01.npy
data\segments\esc50\4-170247-B-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\4-170247-B-12.wav,val,2.0,4.0,data\features\esc50\4-170247-B-12_seg02.npy
data\segments\esc50\4-170247-B-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\4-170247-B-12.wav,val,3.0,5.0,data\features\esc50\4-170247-B-12_seg03.npy
data\segments\esc50\4-171207-A-12_seg00.wav,Fire,ESC-50,data\standardized_wav\esc50\4-171207-A-12.wav,val,0.0,2.0,data\features\esc50\4-171207-A-12_seg00.npy
data\segments\esc50\4-171207-A-12_seg01.wav,Fire,ESC-50,data\standardized_wav\esc50\4-171207-A-12.wav,val,1.0,3.0,data\features\esc50\4-171207-A-12_seg01.npy
data\segments\esc50\4-171207-A-12_seg02.wav,Fire,ESC-50,data\standardized_wav\esc50\4-171207-A-12.wav,val,2.0,4.0,data\features\esc50\4-171207-A-12_seg02.npy
data\segments\esc50\4-171207-A-12_seg03.wav,Fire,ESC-50,data\standardized_wav\esc50\4-171207-A-12.wav,val,3.0,5.0,data\features\esc50\4-171207-A-12_seg03.npy
