path,label,source,duration_sec,split
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_54_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\69609.wav,Aircraft,FSD50K,6.1595625,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_24_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_71_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_66_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_25_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\162417.wav,Wind,FSD50K,6.2450625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_47_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\135780.wav,Wind,FSD50K,2.18675,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_17_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\322599.wav,Aircraft,FSD50K,24.137125,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_72_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\332115.wav,Thunder,FSD50K,27.5346875,val
X:\NEU\capstone\data\segments\fsd50k\420319.wav,Wind,FSD50K,1.00125,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_48_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\386379.wav,Fire,FSD50K,0.75,val
X:\NEU\capstone\data\segments\fsd50k\105298.wav,Thunder,FSD50K,1.032375,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_63_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\27853.wav,Fire,FSD50K,11.337125,train
X:\NEU\capstone\data\segments\fsd50k\26971.wav,Train,FSD50K,2.498,train
X:\NEU\capstone\data\segments\fsd50k\232164.wav,Train,FSD50K,22.098125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_50_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_40_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\216829.wav,Fire,FSD50K,15.18525,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_17_seg7.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\videoplayback_40_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_27_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_43_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\322210.wav,Thunder,FSD50K,14.1098125,val
X:\NEU\capstone\data\segments\fsd50k\251967.wav,Aircraft,FSD50K,20.8540625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_35_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_60_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\131309.wav,Fire,FSD50K,3.515625,train
X:\NEU\capstone\data\segments\fsd50k\390119.wav,Train,FSD50K,24.2880625,val
X:\NEU\capstone\data\segments\wildfire\videoplayback_62_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_19_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_26_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_33_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\181581.wav,Fire,FSD50K,11.4393125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_12_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_55_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_21_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\420311.wav,Wind,FSD50K,1.0051875,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_01_seg7.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_43_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_60_seg3.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\411532.wav,Fire,FSD50K,21.3334375,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_61_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\339452.wav,Fire,FSD50K,6.7099375,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_17_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\369492.wav,Water,FSD50K,15.8293125,train
X:\NEU\capstone\data\segments\fsd50k\386163.wav,Fire,FSD50K,2.9580625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_72_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\244055.wav,Water,FSD50K,7.3200625,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_21_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\391691.wav,Water,FSD50K,6.686625,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_31_seg7.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\47519.wav,Train,FSD50K,28.5785,train
X:\NEU\capstone\data\segments\fsd50k\21928.wav,Train,FSD50K,13.8983125,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_48_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\130434.wav,Train,FSD50K,29.899125,train
X:\NEU\capstone\data\segments\fsd50k\180949.wav,Water,FSD50K,27.9901875,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_63_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\242015.wav,Thunder,FSD50K,17.789375,val
X:\NEU\capstone\data\segments\fsd50k\74332.wav,Fire,FSD50K,6.3180625,train
X:\NEU\capstone\data\segments\fsd50k\47988.wav,Fire,FSD50K,9.185375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_60_seg4.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_25_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_53_seg9.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_31_seg3.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\fsd50k\431603.wav,Water,FSD50K,17.4149375,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_26_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\37348.wav,Thunder,FSD50K,15.648,train
X:\NEU\capstone\data\segments\fsd50k\37344.wav,Thunder,FSD50K,15.048,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_44_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\213560.wav,Train,FSD50K,17.0574375,train
X:\NEU\capstone\data\segments\fsd50k\156338.wav,Fire,FSD50K,8.68425,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_41_seg7.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_24_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\50059.wav,Water,FSD50K,14.8460625,train
X:\NEU\capstone\data\segments\fsd50k\181902.wav,Fire,FSD50K,11.6866875,train
X:\NEU\capstone\data\segments\fsd50k\58839.wav,Thunder,FSD50K,23.92,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_67_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\420305.wav,Wind,FSD50K,1.3748125,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_40_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\48520.wav,Thunder,FSD50K,29.7795625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_57_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\234528.wav,Water,FSD50K,0.87075,test
X:\NEU\capstone\data\segments\fsd50k\112686.wav,Train,FSD50K,21.3539375,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_10_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\151191.wav,Thunder,FSD50K,7.304625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_22_seg5.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_71_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_14_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_12_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_46_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_58_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_67_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_15_seg2.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_18_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_37_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\351422.wav,Fire,FSD50K,2.7551875,test
X:\NEU\capstone\data\segments\fsd50k\417660.wav,Train,FSD50K,12.007,train
X:\NEU\capstone\data\segments\fsd50k\232443.wav,Train,FSD50K,7.76,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_08_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\417658.wav,Train,FSD50K,27.2213125,train
X:\NEU\capstone\data\segments\fsd50k\86769.wav,Water,FSD50K,28.5015625,train
X:\NEU\capstone\data\segments\fsd50k\24968.wav,Train,FSD50K,11.194375,train
X:\NEU\capstone\data\segments\fsd50k\34067.wav,Water,FSD50K,9.169,test
X:\NEU\capstone\data\segments\wildfire\videoplayback_64_seg0.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_04_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\7790.wav,Train,FSD50K,18.197,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_62_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_22_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\414304.wav,Wind,FSD50K,14.3666875,train
X:\NEU\capstone\data\segments\fsd50k\424994.wav,Fire,FSD50K,5.9044375,train
X:\NEU\capstone\data\segments\fsd50k\391686.wav,Water,FSD50K,13.0716875,train
X:\NEU\capstone\data\segments\fsd50k\123360.wav,Thunder,FSD50K,13.23075,train
X:\NEU\capstone\data\segments\fsd50k\53671.wav,Thunder,FSD50K,29.204875,train
X:\NEU\capstone\data\segments\fsd50k\156323.wav,Fire,FSD50K,11.2078125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_42_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_55_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_04_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\381215.wav,Wind,FSD50K,7.011,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_46_seg0.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\564.wav,Fire,FSD50K,1.408375,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_57_seg5.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\328114.wav,Train,FSD50K,17.63225,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_11_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\407028.wav,Wind,FSD50K,11.3796875,train
X:\NEU\capstone\data\segments\fsd50k\237406.wav,Fire,FSD50K,8.6586875,train
X:\NEU\capstone\data\segments\fsd50k\207454.wav,Wind,FSD50K,16.3124375,val
X:\NEU\capstone\data\segments\fsd50k\326240.wav,Fire,FSD50K,3.0,train
X:\NEU\capstone\data\segments\fsd50k\336332.wav,Train,FSD50K,20.79125,train
X:\NEU\capstone\data\segments\fsd50k\262913.wav,Fire,FSD50K,11.574625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_18_seg1.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_40_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_45_seg8.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_13_seg0.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\262640.wav,Train,FSD50K,23.5314375,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_09_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\53675.wav,Thunder,FSD50K,14.9681875,train
X:\NEU\capstone\data\segments\fsd50k\51033.wav,Wind,FSD50K,7.6665,test
X:\NEU\capstone\data\segments\fsd50k\164939.wav,Fire,FSD50K,26.8,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_33_seg2.wav,Fire,FireDataset,5.0,test
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_06_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\19003.wav,Train,FSD50K,16.144375,train
X:\NEU\capstone\data\segments\fsd50k\365037.wav,Fire,FSD50K,1.712,train
X:\NEU\capstone\data\segments\fsd50k\139094.wav,Water,FSD50K,21.119,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_20_seg6.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_48_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_55_seg9.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\401013.wav,Water,FSD50K,8.0283125,train
X:\NEU\capstone\data\segments\fsd50k\368453.wav,Wind,FSD50K,8.64,train
X:\NEU\capstone\data\segments\fsd50k\143954.wav,Fire,FSD50K,12.944,train
X:\NEU\capstone\data\segments\fsd50k\104517.wav,Wind,FSD50K,15.912,train
X:\NEU\capstone\data\segments\fsd50k\329616.wav,Aircraft,FSD50K,25.36725,train
X:\NEU\capstone\data\segments\fsd50k\333912.wav,Fire,FSD50K,5.276625,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_06_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\274308.wav,Fire,FSD50K,0.9011875,train
X:\NEU\capstone\data\segments\fsd50k\399216.wav,Fire,FSD50K,3.6864375,train
X:\NEU\capstone\data\segments\fsd50k\114467.wav,Train,FSD50K,24.24475,train
X:\NEU\capstone\data\segments\fsd50k\262582.wav,Fire,FSD50K,5.0225,train
X:\NEU\capstone\data\segments\fsd50k\326008.wav,Fire,FSD50K,1.774625,train
X:\NEU\capstone\data\segments\fsd50k\114469.wav,Train,FSD50K,25.0581875,train
X:\NEU\capstone\data\segments\fsd50k\432686.wav,Wind,FSD50K,18.2545625,train
X:\NEU\capstone\data\segments\fsd50k\102698.wav,Fire,FSD50K,7.8135,val
X:\NEU\capstone\data\segments\fsd50k\213887.wav,Fire,FSD50K,20.8718125,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_13_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_1_16_seg1.wav,Fire,FireDataset,5.0,val
X:\NEU\capstone\data\segments\fsd50k\94633.wav,Train,FSD50K,10.3651875,val
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_68_seg3.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\196033.wav,Thunder,FSD50K,28.7954375,train
X:\NEU\capstone\data\segments\fsd50k\106393.wav,Water,FSD50K,13.143875,train
X:\NEU\capstone\data\segments\wildfire\videoplayback_60_seg4.wav,Fire,FireDataset,5.0,train
X:\NEU\capstone\data\segments\fsd50k\320050.wav,Thunder,FSD50K,11.0410625,train
X:\NEU\capstone\data\segments\fsd50k\407011.wav,Wind,FSD50K,9.978,train
X:\NEU\capstone\data\segments\wildfire\y2mate.com - DD Ambience  Building on Fire  Blaze Inferno Wood Cracking Collapsing Loud Stressing_02_seg8.wav,Fire,FireDataset,5.0,train
